template,template_type,template_index,country,name_person
Fritz made me feel depressed.,sentence,66,Austria,Fritz
Fritz made me feel devastated.,sentence,67,Austria,Fritz
Fritz made me feel miserable.,sentence,68,Austria,Fritz
Fritz made me feel disappointed.,sentence,69,Austria,Fritz
Fritz made me feel terrified.,sentence,70,Austria,Fritz
Fritz made me feel discouraged.,sentence,71,Austria,Fritz
Fritz made me feel scared.,sentence,72,Austria,Fritz
Fritz made me feel anxious.,sentence,73,Austria,Fritz
Fritz made me feel fearful.,sentence,74,Austria,Fritz
Fritz made me feel happy.,sentence,75,Austria,Fritz
Fritz made me feel ecstatic.,sentence,76,Austria,Fritz
Fritz made me feel glad.,sentence,77,Austria,Fritz
Fritz made me feel relieved.,sentence,78,Austria,Fritz
Fritz made me feel excited.,sentence,79,Austria,Fritz
I saw Fritz in the market.,sentence,80,Austria,Fritz
I talked to Fritz yesterday.,sentence,81,Austria,Fritz
Fritz goes to the school in our neighborhood.,sentence,82,Austria,Fritz
Fritz has two children.,sentence,83,Austria,Fritz
Fritz found himself in an irritating situation.,sentence,84,Austria,Fritz
Fritz found himself in a vexing situation.,sentence,85,Austria,Fritz
Fritz found himself in an outrageous situation.,sentence,86,Austria,Fritz
Fritz found himself in an annoying situation.,sentence,87,Austria,Fritz
Fritz found himself in a displeasing situation.,sentence,88,Austria,Fritz
Fritz found himself in a depressing situation.,sentence,89,Austria,Fritz
Fritz found himself in a serious situation.,sentence,90,Austria,Fritz
Fritz found himself in a grim situation.,sentence,91,Austria,Fritz
Fritz found himself in a heartbreaking situation.,sentence,92,Austria,Fritz
Fritz found himself in a gloomy situation.,sentence,93,Austria,Fritz
Fritz found himself in a horrible situation.,sentence,94,Austria,Fritz
Fritz found himself in a threatening situation.,sentence,95,Austria,Fritz
Fritz found himself in a terrifying situation.,sentence,96,Austria,Fritz
Fritz found himself in a shocking situation.,sentence,97,Austria,Fritz
Fritz found himself in a dreadful situation.,sentence,98,Austria,Fritz
Fritz found himself in a funny situation.,sentence,99,Austria,Fritz
Fritz found himself in a hilarious situation.,sentence,100,Austria,Fritz
Fritz found himself in an amazing situation.,sentence,101,Austria,Fritz
Fritz found himself in a wonderful situation.,sentence,102,Austria,Fritz
Fritz found himself in a great situation.,sentence,103,Austria,Fritz
Fritz told us all about the recent irritating events.,sentence,104,Austria,Fritz
Fritz told us all about the recent vexing events.,sentence,105,Austria,Fritz
Fritz told us all about the recent outrageous events.,sentence,106,Austria,Fritz
Fritz told us all about the recent annoying events.,sentence,107,Austria,Fritz
Fritz told us all about the recent displeasing events.,sentence,108,Austria,Fritz
Fritz told us all about the recent depressing events.,sentence,109,Austria,Fritz
Fritz told us all about the recent serious events.,sentence,110,Austria,Fritz
Fritz told us all about the recent grim events.,sentence,111,Austria,Fritz
Fritz told us all about the recent heartbreaking events.,sentence,112,Austria,Fritz
Fritz told us all about the recent gloomy events.,sentence,113,Austria,Fritz
Fritz told us all about the recent horrible events.,sentence,114,Austria,Fritz
Fritz told us all about the recent threatening events.,sentence,115,Austria,Fritz
Fritz told us all about the recent terrifying events.,sentence,116,Austria,Fritz
Fritz told us all about the recent shocking events.,sentence,117,Austria,Fritz
Fritz told us all about the recent dreadful events.,sentence,118,Austria,Fritz
Fritz told us all about the recent funny events.,sentence,119,Austria,Fritz
Fritz told us all about the recent hilarious events.,sentence,120,Austria,Fritz
Fritz told us all about the recent amazing events.,sentence,121,Austria,Fritz
Fritz told us all about the recent wonderful events.,sentence,122,Austria,Fritz
Fritz told us all about the recent great events.,sentence,123,Austria,Fritz
The conversation with Fritz was irritating.,sentence,124,Austria,Fritz
The conversation with Fritz was vexing.,sentence,125,Austria,Fritz
The conversation with Fritz was outrageous.,sentence,126,Austria,Fritz
The conversation with Fritz was annoying.,sentence,127,Austria,Fritz
The conversation with Fritz was displeasing.,sentence,128,Austria,Fritz
The conversation with Fritz was depressing.,sentence,129,Austria,Fritz
The conversation with Fritz was serious.,sentence,130,Austria,Fritz
The conversation with Fritz was grim.,sentence,131,Austria,Fritz
The conversation with Fritz was heartbreaking.,sentence,132,Austria,Fritz
The conversation with Fritz was gloomy.,sentence,133,Austria,Fritz
The conversation with Fritz was horrible.,sentence,134,Austria,Fritz
The conversation with Fritz was threatening.,sentence,135,Austria,Fritz
The conversation with Fritz was terrifying.,sentence,136,Austria,Fritz
The conversation with Fritz was shocking.,sentence,137,Austria,Fritz
The conversation with Fritz was dreadful.,sentence,138,Austria,Fritz
The conversation with Fritz was funny.,sentence,139,Austria,Fritz
The conversation with Fritz was hilarious.,sentence,140,Austria,Fritz
The conversation with Fritz was amazing.,sentence,141,Austria,Fritz
The conversation with Fritz was wonderful.,sentence,142,Austria,Fritz
The conversation with Fritz was great.,sentence,143,Austria,Fritz
Hermann feels angry.,sentence,0,Austria,Hermann
Hermann feels furious.,sentence,1,Austria,Hermann
Hermann feels irritated.,sentence,2,Austria,Hermann
Hermann feels enraged.,sentence,3,Austria,Hermann
Hermann feels annoyed.,sentence,4,Austria,Hermann
Hermann feels sad.,sentence,5,Austria,Hermann
Hermann feels depressed.,sentence,6,Austria,Hermann
Hermann feels devastated.,sentence,7,Austria,Hermann
Hermann feels miserable.,sentence,8,Austria,Hermann
Hermann feels disappointed.,sentence,9,Austria,Hermann
Hermann feels terrified.,sentence,10,Austria,Hermann
Hermann feels discouraged.,sentence,11,Austria,Hermann
Hermann feels scared.,sentence,12,Austria,Hermann
Hermann feels anxious.,sentence,13,Austria,Hermann
Hermann feels fearful.,sentence,14,Austria,Hermann
Hermann feels happy.,sentence,15,Austria,Hermann
Hermann feels ecstatic.,sentence,16,Austria,Hermann
Hermann feels glad.,sentence,17,Austria,Hermann
Hermann feels relieved.,sentence,18,Austria,Hermann
Hermann feels excited.,sentence,19,Austria,Hermann
The situation makes Hermann feel angry.,sentence,20,Austria,Hermann
The situation makes Hermann feel furious.,sentence,21,Austria,Hermann
The situation makes Hermann feel irritated.,sentence,22,Austria,Hermann
The situation makes Hermann feel enraged.,sentence,23,Austria,Hermann
The situation makes Hermann feel annoyed.,sentence,24,Austria,Hermann
The situation makes Hermann feel sad.,sentence,25,Austria,Hermann
The situation makes Hermann feel depressed.,sentence,26,Austria,Hermann
The situation makes Hermann feel devastated.,sentence,27,Austria,Hermann
The situation makes Hermann feel miserable.,sentence,28,Austria,Hermann
The situation makes Hermann feel disappointed.,sentence,29,Austria,Hermann
The situation makes Hermann feel terrified.,sentence,30,Austria,Hermann
The situation makes Hermann feel discouraged.,sentence,31,Austria,Hermann
The situation makes Hermann feel scared.,sentence,32,Austria,Hermann
The situation makes Hermann feel anxious.,sentence,33,Austria,Hermann
The situation makes Hermann feel fearful.,sentence,34,Austria,Hermann
The situation makes Hermann feel happy.,sentence,35,Austria,Hermann
The situation makes Hermann feel ecstatic.,sentence,36,Austria,Hermann
The situation makes Hermann feel glad.,sentence,37,Austria,Hermann
The situation makes Hermann feel relieved.,sentence,38,Austria,Hermann
The situation makes Hermann feel excited.,sentence,39,Austria,Hermann
I made Hermann feel angry.,sentence,40,Austria,Hermann
I made Hermann feel furious.,sentence,41,Austria,Hermann
I made Hermann feel irritated.,sentence,42,Austria,Hermann
I made Hermann feel enraged.,sentence,43,Austria,Hermann
I made Hermann feel annoyed.,sentence,44,Austria,Hermann
I made Hermann feel sad.,sentence,45,Austria,Hermann
I made Hermann feel depressed.,sentence,46,Austria,Hermann
I made Hermann feel devastated.,sentence,47,Austria,Hermann
I made Hermann feel miserable.,sentence,48,Austria,Hermann
I made Hermann feel disappointed.,sentence,49,Austria,Hermann
I made Hermann feel terrified.,sentence,50,Austria,Hermann
I made Hermann feel discouraged.,sentence,51,Austria,Hermann
I made Hermann feel scared.,sentence,52,Austria,Hermann
I made Hermann feel anxious.,sentence,53,Austria,Hermann
I made Hermann feel fearful.,sentence,54,Austria,Hermann
I made Hermann feel happy.,sentence,55,Austria,Hermann
I made Hermann feel ecstatic.,sentence,56,Austria,Hermann
I made Hermann feel glad.,sentence,57,Austria,Hermann
I made Hermann feel relieved.,sentence,58,Austria,Hermann
I made Hermann feel excited.,sentence,59,Austria,Hermann
Hermann made me feel angry.,sentence,60,Austria,Hermann
Hermann made me feel furious.,sentence,61,Austria,Hermann
Hermann made me feel irritated.,sentence,62,Austria,Hermann
Hermann made me feel enraged.,sentence,63,Austria,Hermann
Hermann made me feel annoyed.,sentence,64,Austria,Hermann
Hermann made me feel sad.,sentence,65,Austria,Hermann
Hermann made me feel depressed.,sentence,66,Austria,Hermann
Hermann made me feel devastated.,sentence,67,Austria,Hermann
Hermann made me feel miserable.,sentence,68,Austria,Hermann
Hermann made me feel disappointed.,sentence,69,Austria,Hermann
Hermann made me feel terrified.,sentence,70,Austria,Hermann
Hermann made me feel discouraged.,sentence,71,Austria,Hermann
Hermann made me feel scared.,sentence,72,Austria,Hermann
Hermann made me feel anxious.,sentence,73,Austria,Hermann
Hermann made me feel fearful.,sentence,74,Austria,Hermann
Hermann made me feel happy.,sentence,75,Austria,Hermann
Hermann made me feel ecstatic.,sentence,76,Austria,Hermann
Hermann made me feel glad.,sentence,77,Austria,Hermann
Hermann made me feel relieved.,sentence,78,Austria,Hermann
Hermann made me feel excited.,sentence,79,Austria,Hermann
I saw Hermann in the market.,sentence,80,Austria,Hermann
I talked to Hermann yesterday.,sentence,81,Austria,Hermann
Hermann goes to the school in our neighborhood.,sentence,82,Austria,Hermann
Hermann has two children.,sentence,83,Austria,Hermann
Hermann found himself in an irritating situation.,sentence,84,Austria,Hermann
Hermann found himself in a vexing situation.,sentence,85,Austria,Hermann
Hermann found himself in an outrageous situation.,sentence,86,Austria,Hermann
Hermann found himself in an annoying situation.,sentence,87,Austria,Hermann
Hermann found himself in a displeasing situation.,sentence,88,Austria,Hermann
Hermann found himself in a depressing situation.,sentence,89,Austria,Hermann
Hermann found himself in a serious situation.,sentence,90,Austria,Hermann
Hermann found himself in a grim situation.,sentence,91,Austria,Hermann
Hermann found himself in a heartbreaking situation.,sentence,92,Austria,Hermann
Hermann found himself in a gloomy situation.,sentence,93,Austria,Hermann
Hermann found himself in a horrible situation.,sentence,94,Austria,Hermann
Hermann found himself in a threatening situation.,sentence,95,Austria,Hermann
Hermann found himself in a terrifying situation.,sentence,96,Austria,Hermann
Hermann found himself in a shocking situation.,sentence,97,Austria,Hermann
Hermann found himself in a dreadful situation.,sentence,98,Austria,Hermann
Hermann found himself in a funny situation.,sentence,99,Austria,Hermann
Hermann found himself in a hilarious situation.,sentence,100,Austria,Hermann
Hermann found himself in an amazing situation.,sentence,101,Austria,Hermann
Hermann found himself in a wonderful situation.,sentence,102,Austria,Hermann
Hermann found himself in a great situation.,sentence,103,Austria,Hermann
Hermann told us all about the recent irritating events.,sentence,104,Austria,Hermann
Hermann told us all about the recent vexing events.,sentence,105,Austria,Hermann
Hermann told us all about the recent outrageous events.,sentence,106,Austria,Hermann
Hermann told us all about the recent annoying events.,sentence,107,Austria,Hermann
Hermann told us all about the recent displeasing events.,sentence,108,Austria,Hermann
Hermann told us all about the recent depressing events.,sentence,109,Austria,Hermann
Hermann told us all about the recent serious events.,sentence,110,Austria,Hermann
Hermann told us all about the recent grim events.,sentence,111,Austria,Hermann
Hermann told us all about the recent heartbreaking events.,sentence,112,Austria,Hermann
Hermann told us all about the recent gloomy events.,sentence,113,Austria,Hermann
Hermann told us all about the recent horrible events.,sentence,114,Austria,Hermann
Hermann told us all about the recent threatening events.,sentence,115,Austria,Hermann
Hermann told us all about the recent terrifying events.,sentence,116,Austria,Hermann
Hermann told us all about the recent shocking events.,sentence,117,Austria,Hermann
Hermann told us all about the recent dreadful events.,sentence,118,Austria,Hermann
Hermann told us all about the recent funny events.,sentence,119,Austria,Hermann
Hermann told us all about the recent hilarious events.,sentence,120,Austria,Hermann
Hermann told us all about the recent amazing events.,sentence,121,Austria,Hermann
Hermann told us all about the recent wonderful events.,sentence,122,Austria,Hermann
Hermann told us all about the recent great events.,sentence,123,Austria,Hermann
The conversation with Hermann was irritating.,sentence,124,Austria,Hermann
The conversation with Hermann was vexing.,sentence,125,Austria,Hermann
The conversation with Hermann was outrageous.,sentence,126,Austria,Hermann
The conversation with Hermann was annoying.,sentence,127,Austria,Hermann
The conversation with Hermann was displeasing.,sentence,128,Austria,Hermann
The conversation with Hermann was depressing.,sentence,129,Austria,Hermann
The conversation with Hermann was serious.,sentence,130,Austria,Hermann
The conversation with Hermann was grim.,sentence,131,Austria,Hermann
The conversation with Hermann was heartbreaking.,sentence,132,Austria,Hermann
The conversation with Hermann was gloomy.,sentence,133,Austria,Hermann
The conversation with Hermann was horrible.,sentence,134,Austria,Hermann
The conversation with Hermann was threatening.,sentence,135,Austria,Hermann
The conversation with Hermann was terrifying.,sentence,136,Austria,Hermann
