example,toxicity,sa,toxicity_val
"  Gable Pic  The pic in question, Rossrs, was one I bought at auction. It is an autographed 8X10 glossy, presumably taken by MGM in the very early 30s. I cropped it. I horozontally mirrored it. I added sepia tones. I angled it. I added extra pixles. I added blue tones. I added red tones. In short, I took an image of a dead person and made it a creation of my own, which I then freely licensed to Wiki out of the goodness of my heart. If this still does not satisfy the Wiki Brownshirts who are currently running rampant on this site, then by all means delete it and I will take a screenshot from the theatrical trailer of Gone With The Wind.  ",0,1,0.25811315
" And if I had a penny for every time you ignore my helpful advice, I'd be richer than Luicius Malfoy, and he's fictional. I'm only trying to help, so stop criticising every word I say. Oh, and by the way, I only said that about 5 times so congratulations Richy Rich, you managed to make a nickle. ",0,1,0.2581508
"` The problem here is that NYT won't retract an article that the vast majority of the public sees as ``combating evil pedophiles``, so no such retraction will ever happen, no matter the evidence against Eichenwald's veracity.  This was a relevant article in NYT a couple of years ago and they're not about to touch it again, even in light of new information.  I think that we, as Wikipedia editors, can do a better job of remaining consistent with current data than traditional newspapers can, and this is a perfect example of an opportunity to do so.  You know as well as I do, that in a time when there's real news happening all over the world, NYT will not bother incorporating this new information in a retraction, but we can.  I think most people involved in this discussion want this article to be accurate, myself included, and given the recently-exposed questionability of Eichenwald's credibility, from fairly reliable sources, we need to give that data some serious reconsideration, even if NYT doesn't consider it worthy of a retraction.     `",0,1,0.25831002
"`Your threat [c] To clarify My edit summary, ``talk page fascism,`` was not a personal attack. It was, (and is) a statement of my concern about peremptory actions taken by you on the Michael Ignatieff talk page. It was a warning to all who read it.  I do not appreciate you threatening me with a block. Your blood seems to be running hot. Be careful. Be civil.     `",1,0,0.2593681
Why are you unable to see what Homeontherange is about? I'm appalled. He is instigating a purge against the British Conservative Right.    ,0,0,0.2598955
"` If you could put micronation, Coats of arms of micronations and Flags of micronations on your watchlist it would be appreciated.  is now openly vandalising these articles by expunging all references to Principality of New Utopia from them, on the grounds that it is ``not a micronation`` ! I can't tell if he's trolling or just thick.  `",0,0,0.26014215
"     *  IP address 87.112.72.201     * Blocking admin Ck lostsword     * Block reason Attempting to fix non-NPOV article in the face of uneducated other users a personal attack with only one warning a second before, only on Xenophobia     * Block originally applied to 87.112.72.201     * Your account name (if you have one)     * An explanation of why your block is unfair 1. admins trolling and conducting and edit war on the basis of trying to enforce their non-NPOV views on an article incited my annoyance (nobody likes trolls) 2. inappropriate use of warnings by incompetent admin not seeing an asymmetric edit war taking place (a couple of warnings would have been apt; blocking is an overreaction, and slighty pointless when I have access to several hundred computers and a huge range of potential IP addresses to use - i.e. it's spiteful.",0,0,0.26113012
"This article seems like a duplicate of Sir Mix-A-Lot, with just the a in lowercase.",0,0,0.2614573
"`I knwo the disiples of Acharya compaliend, butthey are want to. If you check the acharya S article, you will see they use any mechenation to eliminate those who disagree with them. As for me, I didnt insenuate anything. I wrote an article ont he subject of the wikipedia article, and know her hisotyr as part of my former invesitgation. I didnt stalk eher. I didnt get informaiton from her ex lovdr. I didnt bother to contact anyone wiht a grudge on her. I used standard press tactics to garnr basic public informaiton.   Now, they compalin, of ocurse, btut hen, they compalin about nayone who ``Opposes`` dorothy Murdock, AKA Acharya S. Pleas eod nto thraten to ban me, because if you do, it will encoruage them to dig up dirt on other editors till they have silenced htem all, so that they can effectilvey clisam full contorle ocver the acharya S artilce.  Yes, I knwo I make them sound petty, and if you look at the tlak page, you will see that they are.   All I threatened to do was post my former investigative mateirals, or else my own article on her, onto the web.Thats harldy criminal behavior and its nto veild. Ive said as much int he tlak page.       `",0,1,0.26265776
   Deleting comments?   Ya that's right delete my comment and keep your bias views hidden from the public!! Gambon is Irish and always will be!!! over and out,1,0,0.26305798
   Your actions in Josef Stalin   I should say that your actions in Josef Stalin show your misundersdanding of Wikipedia policies. Blocking users for their point of view  clearly violates the WP rules. Please do not support vandalism and mass revertions. ,0,0,0.2635216
"  If you can come up with facts about where the Pashtuns originated from then I will call the CIA and the United Nations to correct their map, chart and findings. If you fail to do this, then go along with what the claims of the Pashtuns are. You are just a normal person with limited knowledge about people. Do not act like you know more then CIA and the United Nations. The maps you keep showing is dated from 1980 made by an unknown agency. It is posted at Hazara.net, which is a site of Hazara people. Meaning these maps of yours are bogus. Afghanistan is soon going to have census and the mystery will be solved about the exact number of people of each ethnic group. In fact, they were suppose to do this a year ago but failed so far. The number of votes Hamid Karzai recieved is enough proof that Pashtuns are very high number in Afghanistan. As we all know that it's not normal for NON-Pashtuns to vote for a Pashtun leader. check Politics and government of Afghanistan, where the number of votes Karzai recieved. And don't give me any comments or excuses to that. ",0,0,0.26383588
