example,toxicity,sa,toxicity_val
"@RT_com Isn't that convenient for more control laws?... Hm, how many false flags will follow?",0,1,0.14237046
"I want him AF! 😻🙆 ""@Nomvuyo_Lokwe: Ugh that hot thing ♥♥,) @_King_Shadi_: Kevins nude is back on my TL :')""",0,2,0.32529533
RT @BJPLucknowBJP: PAC deployed after #CowSlaughter in Lucknow @brajeshlive @HDLindiaOrg @NaMoChaiParty http://t.co/6KPfryu7DB,0,1,0.1310478
"@sorryimtori_ yeah, lol i know. Thats what the colleges really want to see.",0,2,0.073744334
RT @itzruj: It's not the future you're afraid of. It's repeating the past that makes you anxious.,0,0,0.1091669
"RT @RT_com: O, bomber! Obama bombs 7th country in 6 years http://t.co/jVDIfKyN1w http://t.co/NE7yfNjB1z",0,0,0.36697373
"I'm addicted to Trivia From The Walking Dead! Try it, it's FREE. http://t.co/M6CkixWLS2",0,2,0.17028569
Cherrybelle - Brand New Day At InboxSCTV 230914 - https://t.co/TxKm5sBmgy Cc : @FellyChiBi,0,1,0.059538085
"RT @sandybeales: The smallest show on the tour this year, but one of the most fun. Thanks Tulsa, great crowd :)",0,2,0.029528711
@kyrsten__nicole do u wana square up now or later,0,1,0.08448189
@Taylor_1D_5SOS CAN YOU RT THIS LINK PLEASE HELP ME TO WIN A MAGAZINE IT WOULD MEAN A LOT 😭 https://t.co/BO2laeFSgx,0,2,0.035710435
@_pecoliaa_ @young_hoopa_22 I'm so scared 😳😂,0,0,0.10777793
RT @xMostDOPE: When you get that one text message ... 😍😏😜😘🙊💬 http://t.co/ODCEAElvc9,0,2,0.03799048
@makk_bott it's the truth,0,1,0.06786933
Blessed that i have the mother i do 🙏,0,2,0.04800458
"Very very sloppy and poor play for the Rangers tonight, thank god it's only pre season",0,0,0.28248763
@jreulbach @bkdidact @JustinAion @Trianglemancsd I see teh date and time stamp.  I was in class at that time. Have I been hacked?,0,1,0.13972555
RT @krungy21: 8.🚶____ 🙍 Go away  9.👇👫 Stay together 10.👼✌️u Good to you  11.💇💄🙇 Pretty boy 12.🙍💔🔪 It hurts,0,1,0.120363526
Tonight turned out great,0,2,0.12103696
Happy 18th Birthday @mindy_ngui !🎂 May you sail through all the obstacles and challenges to success… http://t.co/zjS2sGflIw,0,2,0.030795552
RT @VoiceKidsUpdate: RT if you want to be Darren's Bouncer. BOUNCER FOR DARREN.,0,1,0.04581209
@3AWisfootball the place is falling apart !!,0,0,0.3445021
@lidiahaha @Wentanaa oh idk she told my mom shes leaving on sat.,0,1,0.089406036
Missin my childhood. Thome was one of my favorites!! http://t.co/HRMKjXVwJB,0,2,0.07349448
"@JeriLRyan tempted by the promise of a follow.All can offer is cute animals,funny kid stories and pictures of my artwork.And a crochet hook!",0,2,0.0710169
RT @Baby_Karels: I just wanna know.,0,1,0.08366872
Like blunts like why is @MayaMarieBabyy my bestfriend 💗💗💗,0,2,0.3544289
@RatchetJesusJC thank you for educating me,0,2,0.038347814
@saraaaahb_ watch it 😈,0,2,0.04980991
8❤  ilysm and omg we have gotten so close in the past year in English and it was so fun lol we had the best time😂❤❤ and that kid u r with(;,0,2,0.03670578
@prollyturnt iont know man I think my hands getting bigger lol,0,1,0.3003353
@astral_cars Knew you'd go for the sneeze tweet. #sneezetweet,0,1,0.22838753
"RT @SaraDiazD: MIS SENIORS 14, MI PROM 💛🔱 http://t.co/JUc5niA201",0,1,0.065094456
Literally just woke up from a nap... There goes my sleeping pattern ✌️ #notenoughhoursinaday,0,1,0.12077138
RT @JillHallMP: When Abbott talks about education it is more proof that he says one thing before election and another thing after it #auspo…,0,1,0.102937214
RT @zaynmalik: this album is INCREDIBLE ... All the things you do... autumn leaves,0,2,0.02815523
nail arts for you #nail #nails #nailart http://t.co/WdGCcrCP34,0,1,0.120909445
"@KishorR1970 Journey of My Life."" Which is nearly with my 25-35 Selected Poems & Lyrics Dedicated to All Poetry,Lyrics,Creative Writings",0,1,0.05330013
"So I guess I have a #regularbeerjoint cuz the guy behind the counter was like, I know you, so he didn't need my ID #couldbeaproblem",0,1,0.12711543
I have to pee but the lights are off,0,0,0.3660878
@Naee_Invincible you know me too good 😏😂,0,2,0.060251337
@Stan_jack45 they say u only gt day classes cause at night u leave campus!👿,0,1,0.088540904
@SportsNTheatre You should believe it. All of my tweets are real life happenings. Which is kind of sad if you read my tweets.,0,0,0.16770394
Lose at home to a team that lost to the Bills weeeee,0,0,0.27563974
RT @TooUnstoppable: I hope y'all know what tomorrow is 👀,0,1,0.040597383
"College dee is 1 part sleep deprivation, 2 parts hair and 3 parts not knowing how to dress myself http://t.co/F13tGn5Q26",0,0,0.36990717
"Louisville men’s soccer dominates Duke, 5-0 – The Courier - http://t.co/wEZ33wgjY0 http://t.co/r43P6TgY9l",0,1,0.11762093
"RT @TheGRAMMYs: FIRST LISTEN: Exclusive debut of ""Papaoutai"" from Pentatonix's forthcoming album http://t.co/OXcbjxwZ5H http://t.co/BsKIgN4…",0,1,0.05145841
I want to meet myself from someone else’s point of view.,0,1,0.08743985
RT @Qwellys: @Alkibiad @lshisa yeeesssss))) they are funny girls) respecto)))),0,2,0.2094866
@2MuchPorno @naughtywifeUK love to do this to you x,0,2,0.035857365
@riotersbloc and so on and so forth,0,1,0.07007652
"Hey beauty @ArianaGrande how are you?i hope you okay:) if you read this please make my dream come true,follow me please.i love you x18",0,2,0.019319937
Wait she unrted......oh well.......,0,1,0.18864687
@ar0drigu3z it's a thing here. And it's funny.,0,2,0.22621217
RT @SGBATMAN04: I want somebody that only want me😒,0,1,0.14679779
"RT @hankschulman: Romo/Machi six up, six down, hitters 2-7 in the #dodgers lineup. Can’t be more clutch than that. #SFGiants",0,2,0.13442586
“@HisSilviaBieber: He just playing tennis not even trying but he looks so perfect 😍😍😍 #EMABiggestFansJustinBieber http://t.co/CrvnPRwKW2”,0,2,0.04346969
"WOULD LOVE A SIGNED CD SO MUCH SMALLZY, ED IS MY LIFE ❤️ #EdSheeranAndSmallzy x9",0,2,0.045914397
RT @TebogoDitshego: Africa shouldn't rely only on exporting raw materials without domestic beneficiation. We need to process raw materials …,0,1,0.08581104
"RT @Heissarcastic: Top 5 Friendzone phrases 1. ""You're like a brother to me"" 2. ""Lol you're so funny"" 3. ""Bestie"" 4. ""Awwww thank you"" 5. ""…",0,2,0.06763246
excuse me how come in pokémon a dozen children went missing and every1 was like oh yeah there's some children missing oh well we'll find em,0,0,0.19409993
Workin on my day off 😐,0,1,0.26332235
@sweaterbadass you actually did but it's top secret so don't tell anyone,0,1,0.0732169
The bigger person... Allllllrighty then. 😒,0,1,0.3176837
@ShesTypicalGirl Thanks for the follow! Have a Blessed day! #LightLoveLaughter #Gratitude #Blessings #Hugs Eph6:10-18 #C2P2,0,2,0.031128423
I got tickets for the 16th for horror nights!,0,2,0.16687874
soulja boy 😴RT @ez_there: What beef does K Michelle have now?,0,1,0.25381482
"RT @thefactguide: Don't feel sad over someone who gave up on you, feel sorry for them because they gave up on someone who would have never …",0,0,0.10835634
RT @CatPornx: He likes to keep his feet warm with his tail .~ ` . http://t.co/WndhR272Ds,0,1,0.14387618
@LucyYaOfficial hahaha that's crazy how beautiful you are *O* ♥,0,2,0.040914968
Can't even trust family anymore,0,0,0.17937663
So thankful for friends like @Ashley_Snipes01 to share devotions and what's been laid on our hearts with one another. I'd be lost w/o you!,0,2,0.032383133
RT @Baby_Rance: You ever look at someone and can't help but smile,0,2,0.037583534
http://t.co/kFIQAyh5C7 Log on now to read the full article #MayweatherPromotions #aleetboxing… http://t.co/lccHAWuGxu,0,1,0.04953037
@jayeforte  that is good 😍 and it's better than Taco Bell☺️,0,2,0.11531345
@CarolynW2012 I like the idea of Dracula being a good guy/anti-hero.,0,2,0.10812749
RT @marybrancaleon: crying bc 20 years😭🆘 http://t.co/hVLoIwHKwO,0,1,0.10120001
😘🏈🙌- you're going D1 .. Better ?,0,2,0.036665026
Make these at your next #Halloween party. http://t.co/iZwUAa3p9w,0,1,0.12689383
RT @nevaDuplicated_: love my mother in law ♥,0,2,0.034960717
“@alexisbelon: There’s a difference between somebody who wants you and somebody who would do anything to keep you. Remember that.”,0,1,0.033707622
"“@VthaGawd: 😂😂😂😂 ""@DueceIZWild: RT @jaredjayj: Dunk session 😂😂 https://t.co/MLAayfTgno""”😂😂😩😂😂",0,1,0.06967465
RT @MexiChavez: That honestly made me pretty mad.,0,0,0.35883406
Guys every Monday at work we have a snack attack. Like they give the entire building snacks. All 900 of us ❤️,0,2,0.28705308
http://t.co/5QfuAY74dc http://t.co/2VvMt64s7O http://t.co/kSCrWzDczW I want to make it the way I want. I know I have to,0,1,0.055901382
@tony_they_say omg noooo 😂😂😂😂,0,1,0.09205079
@_kushoo1 I am ^-^,0,2,0.028461957
@iHaveNoSleep hell yeah we are 😎😏,0,2,0.21400823
RT @ArianaGrande: back in la to support my bro at the big brother finale tomorrow. just no words. seeing @frankiejgrande for the 1st time i…,0,2,0.044614386
The Flair FC team that started v No Corruption FC in Rwamagana http://t.co/jCG8KP4WyG,0,1,0.15479486
"Naps are tricky, you either wake up refreshed and relaxed, or you have a headache, dry throat, and no idea what year you’re in.  #MalumeMzee",0,1,0.18924809
Everyone please help jungkook cause he's been abused with love  by his lovely hyungs http://t.co/iPwesEH1KD,0,1,0.2830765
"Dear Food, You're my sweetest downfall. 🍟🍕🍔🍝🍧🍟🍕🍔🍝🍧",0,2,0.061886672
"@gb0la Thank you! Yeah, it has been a while. Trust you're good. God bless!",0,2,0.021030357
RT @DjCageUk: Time To Hit Up Couple Local Artist n Let Them No About This Radio Cypher Taking Place October 👌,0,1,0.09451686
RT @RRON_: My favorite animal http://t.co/vxHHsVa38I,0,2,0.1043354
@WayStyles I can't deal.,0,0,0.15729819
@AaronCarpenter Can you follow me?? ILYSM 😍♥💜#FollowMeAaron #FollowMeAaron X3,0,2,0.021417296
"RT @NinaByzantina: After BBC, thanks FT for using the #Donetsk flag thinking these are ""anti-#Putin"" protesters. @NinaByzantina  #Russia ht…",0,1,0.09740151
RT @bernardokath: Copy-Kath is extended! I'd love to see your entries! Check iWant Stars for Kathryn app for details!… http://t.co/Hb48hLcr…,0,2,0.029088553
“@tahj806: Your bae material😍😍😍” thanks i know💁,0,2,0.08031714
"RT @souljaboy: ""Hot pocket"" 💩🙊",0,0,0.24341163
A free glass of Indian wine with dinner. Vinsura Chenin Blanc white wine or Vinsura Shiraz red wine.,0,1,0.14217852
@gennhaver oh god that looks amazing and now I might have to try and make my own,0,2,0.13456047
RT @baihansonn: I refuse to hate anyone anymore. You're either worth my time or you're invisible to me,0,0,0.26923957
"✪ #djkingassassin Celebs to Dance to Their Favorite Jams on Monday's ""Dancing with the Stars"": T... http://t.co/RbAKcAYPt9 #teamassassin",0,1,0.06375018
@byronsimon__  7th woods?,0,1,0.066355556
"“@Nettaaaaaaaa: strange fruit, hangin. from the poplar trees.” Those are bats",0,1,0.2709096
I don't take enough advantage of living near nyc 😑,0,0,0.26622707
@CapgunTom You have skin?,0,1,0.055031367
RT @Freako_j3: Hoodie season on its way,0,1,0.05538156
That's always time for something,0,1,0.08448151
"Don't keep her waiting, just because you know she will wait.",0,1,0.08457504
Photo: studioofmm: Happy 148th Birthday H.G. Helena Wells http://t.co/8PZNpgC2aP,0,2,0.07114387
@skylartynan oh no I've been spotted,0,0,0.089968175
@RicksterCDN @Hoorge @TesoriChicago Not anymore ... #DroppingHimLike2ndPeriodEnglish,0,1,0.14036708
@ismilebyHazzax he is SOO cuteeeeeeeeeeeeeeeeeeee,0,2,0.04560132
Happy Birthday Lemonhead 😁😜 @CallMeBrownRice,0,2,0.051711813
@MenAreLikeWine1 @johngreenn Seems that your prayer was very effective!,0,2,0.029790575
I've consumed so many meds in the past 24 hours that I don't even know how I'm properly functioning,0,0,0.28830898
RT @CNET: Drones of 2014: Quadcopters that give you a view from above http://t.co/Yj1NR7URYf,0,1,0.054078955
@NintendoAmerica Twilight princess HD remake please,0,1,0.049642496
RT @quotscat: #funny Gotta love college http://t.co/jT6QiABKrk http://t.co/LOQRlPaZRM,0,2,0.15494934
"RT @OpuIency: Lions don't lose sleep, over opinions of sheep.",0,1,0.3628442
RT @reneenee652003: @nobles_donna @wwwbigbaldhead back to his modeling roots !!  And he's SO good at it !! ❤️❤️,0,2,0.028278342
can't text bay bc I deleted her number 👊,0,0,0.17827964
RT @mika_pachecooo: HOLIDAY SEASON IS THE BEST SEASON,0,2,0.046864387
"@itsJaneOineza If people hate you, don't be worried; because haters are people who hate the ones they can't be.",0,0,0.29474184
if you dont know where you're going every road will take you there,0,1,0.07364414
@jaichaune she got a boyfriend,0,1,0.3215946
RT @tannerwil_: I've always wanted to go to another school for a day just to see what it's like,0,1,0.047470096
Heaven helps those who help themselves.(Samuel Smiles),0,2,0.06672968
Give me a tiny break.,0,1,0.16047047
"CA,Congestion, avg 10mph I-110 SB towards I-105 WB at I-105 WB (I-110 SB) - http://t.co/gTnWjLgHvv",0,1,0.16031884
@Anabaric_EVE @PPC_WOLFPACKED been trying to find it all day. I'm sure I'm not the only one who remembers the hit box comment.,0,1,0.0805945
"RT @MacCocktail: “Where does a thought go when it's forgotten?”  ― Sigmund Freud (died this day, September 23, 1939)",0,1,0.13397655
"RT @BlondileezaRice: ""@KTREnews: Man steals car, drives it to probation meeting: http://t.co/nevUF8rBgO http://t.co/mkmH05WJQ9"" lmaooo",0,0,0.18132733
Did a Texas Doctor Try to Poison Her Boyfriend with Antifreeze? http://t.co/pIoYY2nuou via @PEOPLEMag,0,1,0.23253141
@John_Musumeci u cant do that to me,0,0,0.19633424
Study time 👍 doing homework 👌📚✏️ http://t.co/VkVnFRDOS1,0,1,0.05593997
RT @midlandchemics: Chemics win 3-2 over Mt Pleasant.  Great match. Spirited student section.  #chemicpride,0,2,0.04601984
"RT @OTHdiary: It's been 11 years since this amazing TV show first aired. Happy Birthday, One Tree Hill! #OTHday http://t.co/66d6uCOOsH",0,2,0.028956337
@madibelvito @lilstro24 the love of my life played great ❤️❤️❤️👅👅,0,2,0.025686014
"“Yeah!!, were here”.   “Oh, goody!”",0,2,0.05463217
"RT @ItsGiirlThiing: Ultimately, I just want someone who knows which songs not to talk over.",0,1,0.08263025
RT @BestMovieLine: The Shawshank Redemption http://t.co/elshOnlwhS,0,1,0.06744011
RT @Lil_Henstridge: Let's get #skyesbangs trending. Girl looks HOT x,0,2,0.16252127
The Jo feels are real 🌚,0,2,0.095748186
17 people followed me and 4 people unfollowed me in the last day. Thank you http://t.co/KbffpYXAxq app,0,2,0.06507641
@sandyrotto Would love to plan this w/your class.,0,2,0.040890314
@sexclubsjpg baby your cute,0,2,0.07159053
True #family is not always blood and true blood is not always family.  #Profound #LetThatSinkIn,0,1,0.11358249
@deeezeee @eileentv @snoopet thought tonight’s #TheVoice way stronger. Really good performances imho,0,2,0.051049277
RT @BarackObama: Now is the time to step up and support serious action to fight climate change: http://t.co/hs9QXI4orW #ActOnClimate,0,2,0.06319818
RT @MwTopper: ILL/Injured: No Ice Cold kitten is #ALEX! Little lady is NO HOLD! Needs Urgent and Warm Home! https://t.co/y6TJBqHrPZ http://…,0,0,0.11884503
"When it comes to prescribing drugs, the adage that “kids are not shrunken adults” is especially true in psychiatry http://t.co/HTWVIlzYGy",0,1,0.28130084
@FreshSlickNick thought I was the only one smh,0,1,0.38889146
I love watching Ink Master. It makes me want more tattoos though,0,2,0.18275441
it's never ending ambiguous loss,0,0,0.2000031
RT @Anonymous_Marie: Some things aren't meant to be easy. Life lessons come at you in all ways the harder the lesson the bigger the blessin…,0,1,0.05752543
"RT @BukuMoney: ""You're pretty for a black girl"" http://t.co/sNzwSsojnV",0,2,0.22704032
@Ayoo_Sophiecx yeah i didnt do my hair and apparently i did to my boy but i didnt,0,1,0.17440268
@abeliebermom Me Too lol ;),0,2,0.08970411
@adrianne_ortiz bro stop http://t.co/G9hSOoZGCC,0,1,0.30800712
